Entity,Code,Day,total_boosters_per_hundred
Argentina,ARG,12/28/2021,12.33
Argentina,ARG,12/29/2021,13
Argentina,ARG,12/30/2021,13.59
Argentina,ARG,12/31/2021,13.63
Argentina,ARG,1/1/2022,13.64
Argentina,ARG,1/2/2022,13.79
Argentina,ARG,1/3/2022,14.5
Argentina,ARG,1/4/2022,15.29
Argentina,ARG,1/5/2022,16.05
Argentina,ARG,1/6/2022,16.8
Argentina,ARG,1/7/2022,17.59
Argentina,ARG,1/8/2022,18
Argentina,ARG,1/9/2022,18.26
Argentina,ARG,1/10/2022,19.01
Argentina,ARG,1/11/2022,19.77
Argentina,ARG,1/12/2022,20.54
Argentina,ARG,1/13/2022,21.25
Argentina,ARG,1/14/2022,21.92
Argentina,ARG,1/15/2022,22.23
Argentina,ARG,1/16/2022,22.46
Argentina,ARG,1/17/2022,23.12
Argentina,ARG,1/18/2022,23.77
Argentina,ARG,1/19/2022,24.37
Argentina,ARG,1/20/2022,24.98
Argentina,ARG,1/21/2022,25.57
Argentina,ARG,1/22/2022,25.86
Argentina,ARG,1/23/2022,26.07
Argentina,ARG,1/24/2022,26.63
Argentina,ARG,1/25/2022,27.17
Argentina,ARG,1/26/2022,27.71
Argentina,ARG,1/27/2022,28.24
Argentina,ARG,1/28/2022,28.77
Argentina,ARG,1/29/2022,29.02
Argentina,ARG,1/30/2022,29.19
Argentina,ARG,1/31/2022,29.75
Argentina,ARG,2/1/2022,30.29
Argentina,ARG,2/2/2022,30.79
Argentina,ARG,2/3/2022,31.22
Argentina,ARG,2/4/2022,31.72
Argentina,ARG,2/5/2022,31.95
Argentina,ARG,2/6/2022,32.1
Argentina,ARG,2/7/2022,32.53
Argentina,ARG,2/8/2022,32.93
Argentina,ARG,2/9/2022,33.39
Argentina,ARG,2/10/2022,33.8
Argentina,ARG,2/11/2022,34.17
Argentina,ARG,2/12/2022,34.37
Argentina,ARG,2/13/2022,34.5
Argentina,ARG,2/14/2022,34.83
Argentina,ARG,2/15/2022,35.15
Argentina,ARG,2/16/2022,35.46
Argentina,ARG,2/17/2022,35.76
Argentina,ARG,2/18/2022,36.08
Argentina,ARG,2/19/2022,36.22
Argentina,ARG,2/20/2022,36.31
Argentina,ARG,2/21/2022,36.6
Argentina,ARG,2/22/2022,36.89
Argentina,ARG,2/23/2022,37.18
Argentina,ARG,2/24/2022,37.43
Argentina,ARG,2/25/2022,37.73
Argentina,ARG,2/26/2022,37.84
Argentina,ARG,2/27/2022,37.89
Argentina,ARG,2/28/2022,37.96
Argentina,ARG,3/1/2022,38.03
Argentina,ARG,3/2/2022,38.23
Argentina,ARG,3/3/2022,38.43
Argentina,ARG,3/4/2022,38.62
Argentina,ARG,3/5/2022,38.71
Argentina,ARG,3/6/2022,38.82
Argentina,ARG,3/7/2022,39.08
Argentina,ARG,3/8/2022,39.25
Argentina,ARG,3/9/2022,39.46
Argentina,ARG,3/10/2022,39.65
Argentina,ARG,3/11/2022,39.86
Argentina,ARG,3/12/2022,39.96
Argentina,ARG,3/13/2022,40.01
Argentina,ARG,3/14/2022,40.18
Argentina,ARG,3/15/2022,40.39
Argentina,ARG,3/16/2022,40.59
Argentina,ARG,3/17/2022,40.79
Argentina,ARG,3/18/2022,41
Argentina,ARG,3/19/2022,41.13
Argentina,ARG,3/20/2022,41.19
Argentina,ARG,3/21/2022,41.39
Argentina,ARG,3/22/2022,41.58
Argentina,ARG,3/23/2022,41.79
Argentina,ARG,3/24/2022,41.84
Argentina,ARG,3/25/2022,42.04
Argentina,ARG,3/26/2022,42.13
Argentina,ARG,3/27/2022,42.17
Argentina,ARG,3/28/2022,42.36
Argentina,ARG,3/29/2022,42.53
Argentina,ARG,3/30/2022,42.7
Argentina,ARG,3/31/2022,42.87
Argentina,ARG,4/1/2022,43.03
Argentina,ARG,4/2/2022,43.07
Argentina,ARG,4/3/2022,43.09
Argentina,ARG,4/4/2022,43.23
Argentina,ARG,4/5/2022,43.36
Argentina,ARG,4/6/2022,43.48
Argentina,ARG,4/7/2022,43.6
Argentina,ARG,4/8/2022,43.73
Argentina,ARG,4/9/2022,43.78
Argentina,ARG,4/10/2022,43.8
Argentina,ARG,4/11/2022,43.93
Argentina,ARG,4/12/2022,44.05
Argentina,ARG,4/13/2022,44.18
Argentina,ARG,4/14/2022,44.23
Argentina,ARG,4/15/2022,44.25
Argentina,ARG,4/16/2022,44.29
Argentina,ARG,4/17/2022,44.31
Argentina,ARG,4/18/2022,44.48
Argentina,ARG,4/19/2022,44.67
Argentina,ARG,4/20/2022,44.9
Argentina,ARG,4/21/2022,45.11
Argentina,ARG,4/22/2022,45.33
Argentina,ARG,4/23/2022,45.42
Argentina,ARG,4/24/2022,45.45
Argentina,ARG,4/25/2022,45.68
Argentina,ARG,4/26/2022,45.9
Argentina,ARG,4/27/2022,46.13
Argentina,ARG,4/28/2022,46.38
Argentina,ARG,4/29/2022,46.65
Argentina,ARG,4/30/2022,46.74
Argentina,ARG,5/1/2022,46.74
Argentina,ARG,5/2/2022,46.97
Argentina,ARG,5/3/2022,47.22
Argentina,ARG,5/4/2022,47.48
Argentina,ARG,5/5/2022,47.77
Argentina,ARG,5/6/2022,48.07
Argentina,ARG,5/7/2022,48.18
Argentina,ARG,5/8/2022,48.24
Argentina,ARG,5/9/2022,48.56
Argentina,ARG,5/10/2022,48.92
Argentina,ARG,5/11/2022,49.25
Argentina,ARG,5/12/2022,49.6
Argentina,ARG,5/13/2022,50.02
Argentina,ARG,5/14/2022,50.2
Argentina,ARG,5/15/2022,50.29
Argentina,ARG,5/16/2022,50.66
Argentina,ARG,5/17/2022,51.09
Argentina,ARG,5/18/2022,51.1
Argentina,ARG,5/19/2022,51.51
Argentina,ARG,5/20/2022,51.95
Argentina,ARG,5/21/2022,52.18
Argentina,ARG,5/22/2022,52.29
Argentina,ARG,5/23/2022,52.76
Argentina,ARG,5/24/2022,53.2
Argentina,ARG,5/25/2022,53.28
Argentina,ARG,5/26/2022,53.72
Argentina,ARG,5/27/2022,54.2
Argentina,ARG,5/28/2022,54.44
Argentina,ARG,5/29/2022,54.57
Argentina,ARG,5/30/2022,54.98
Argentina,ARG,5/31/2022,55.38
Argentina,ARG,6/1/2022,55.72
Argentina,ARG,6/2/2022,56.06
Argentina,ARG,6/3/2022,56.43
Argentina,ARG,6/4/2022,56.52
Argentina,ARG,6/5/2022,56.55
Argentina,ARG,6/6/2022,56.85
Argentina,ARG,6/7/2022,57.14
Argentina,ARG,6/8/2022,57.44
Argentina,ARG,6/9/2022,57.73
Argentina,ARG,6/10/2022,58.04
Argentina,ARG,6/11/2022,58.13
Argentina,ARG,6/12/2022,58.16
Argentina,ARG,6/13/2022,58.45
Argentina,ARG,6/14/2022,58.75
Argentina,ARG,6/15/2022,59.04
Argentina,ARG,6/16/2022,59.36
Argentina,ARG,6/17/2022,59.41
Argentina,ARG,6/18/2022,59.46
Argentina,ARG,6/19/2022,59.47
Argentina,ARG,6/20/2022,59.51
Argentina,ARG,6/21/2022,59.74
Argentina,ARG,6/22/2022,59.97
Argentina,ARG,6/23/2022,60.19
Argentina,ARG,6/24/2022,60.44
Argentina,ARG,6/25/2022,60.5
Argentina,ARG,6/26/2022,60.54
Argentina,ARG,6/27/2022,60.67
Argentina,ARG,6/28/2022,60.88
Argentina,ARG,6/29/2022,61.09
Argentina,ARG,6/30/2022,61.29
Argentina,ARG,7/1/2022,61.5
Argentina,ARG,7/2/2022,61.56
Argentina,ARG,7/3/2022,61.59
Argentina,ARG,7/4/2022,61.77
Argentina,ARG,7/5/2022,61.96
Argentina,ARG,7/6/2022,62.15
Argentina,ARG,7/7/2022,62.34
Argentina,ARG,7/8/2022,62.53
Argentina,ARG,7/9/2022,62.57
Argentina,ARG,7/10/2022,62.6
Argentina,ARG,7/11/2022,62.76
Argentina,ARG,7/12/2022,62.92
Argentina,ARG,7/13/2022,63.09
Argentina,ARG,7/14/2022,63.24
Argentina,ARG,7/15/2022,63.39
Argentina,ARG,7/16/2022,63.42
Argentina,ARG,7/17/2022,63.44
Argentina,ARG,7/18/2022,63.57
Argentina,ARG,7/19/2022,63.72
Argentina,ARG,7/20/2022,63.85
Argentina,ARG,7/21/2022,63.98
Argentina,ARG,7/22/2022,64.13
Argentina,ARG,7/23/2022,64.16
Argentina,ARG,7/24/2022,64.17
Argentina,ARG,7/25/2022,64.28
Argentina,ARG,7/26/2022,64.41
Argentina,ARG,7/27/2022,64.54
Argentina,ARG,7/28/2022,64.67
Argentina,ARG,7/29/2022,64.82
Argentina,ARG,7/30/2022,64.86
Argentina,ARG,7/31/2022,64.87
Argentina,ARG,8/1/2022,64.96
Argentina,ARG,8/2/2022,65.06
Argentina,ARG,8/3/2022,65.14
Argentina,ARG,8/4/2022,65.23
Argentina,ARG,8/5/2022,65.33
Argentina,ARG,8/6/2022,65.35
Argentina,ARG,8/7/2022,65.36
Argentina,ARG,8/8/2022,65.45
Argentina,ARG,8/9/2022,65.54
Argentina,ARG,8/10/2022,65.64
Argentina,ARG,8/11/2022,65.72
Argentina,ARG,8/12/2022,65.83
Argentina,ARG,8/13/2022,65.85
Argentina,ARG,8/14/2022,65.86
Argentina,ARG,8/15/2022,65.87
Argentina,ARG,8/16/2022,65.95
Argentina,ARG,8/17/2022,66.03
Argentina,ARG,8/18/2022,66.11
Argentina,ARG,8/19/2022,66.19
Armenia,ARM,12/26/2021,0.02
Armenia,ARM,1/2/2022,0.03
Armenia,ARM,1/9/2022,0.04
Armenia,ARM,1/17/2022,0.1
Armenia,ARM,1/23/2022,0.2
Armenia,ARM,1/30/2022,0.32
Armenia,ARM,2/6/2022,0.44
Armenia,ARM,2/20/2022,0.68
Armenia,ARM,3/13/2022,1.11
Armenia,ARM,3/20/2022,1.22
Armenia,ARM,4/3/2022,1.43
Armenia,ARM,4/17/2022,1.45
Armenia,ARM,5/15/2022,1.45
Armenia,ARM,5/22/2022,1.46
Asia,,2/26/2021,0
Asia,,2/27/2021,0
Asia,,2/28/2021,0
Asia,,3/1/2021,0
Asia,,3/2/2021,0
Asia,,3/3/2021,0
Asia,,3/4/2021,0
Asia,,3/5/2021,0
Asia,,3/6/2021,0
Asia,,3/7/2021,0
Asia,,3/8/2021,0
Asia,,3/9/2021,0
Asia,,3/10/2021,0
Asia,,3/11/2021,0
Asia,,3/12/2021,0
Asia,,3/13/2021,0
Asia,,3/14/2021,0
Asia,,3/15/2021,0
Asia,,3/16/2021,0
Asia,,3/17/2021,0
Asia,,3/18/2021,0
Asia,,3/19/2021,0
Asia,,3/20/2021,0
Asia,,3/21/2021,0
Asia,,3/22/2021,0
Asia,,3/23/2021,0
Asia,,3/24/2021,0
Asia,,3/25/2021,0
Asia,,3/26/2021,0
Asia,,3/27/2021,0
Asia,,3/28/2021,0
Asia,,3/29/2021,0
Asia,,3/30/2021,0
Asia,,3/31/2021,0
Asia,,4/1/2021,0
Asia,,4/2/2021,0
Asia,,4/3/2021,0
Asia,,4/4/2021,0
Asia,,4/5/2021,0
Asia,,4/6/2021,0
Asia,,4/7/2021,0
Asia,,4/8/2021,0
Asia,,4/9/2021,0
Asia,,4/10/2021,0
Asia,,4/11/2021,0
Asia,,4/12/2021,0
Asia,,4/13/2021,0
Asia,,4/14/2021,0
Asia,,4/15/2021,0
Asia,,4/16/2021,0
Asia,,4/17/2021,0
Asia,,4/18/2021,0
Asia,,4/19/2021,0
Asia,,4/20/2021,0
Asia,,4/21/2021,0
Asia,,4/22/2021,0
Asia,,4/23/2021,0
Asia,,4/24/2021,0
Asia,,4/25/2021,0
Asia,,4/26/2021,0
Asia,,4/27/2021,0
Asia,,4/28/2021,0
Asia,,4/29/2021,0
Asia,,4/30/2021,0
Asia,,5/1/2021,0
Asia,,5/2/2021,0
Asia,,5/3/2021,0
Asia,,5/4/2021,0
Asia,,5/5/2021,0
Asia,,5/6/2021,0
Asia,,5/7/2021,0
Asia,,5/8/2021,0
Asia,,5/9/2021,0
Asia,,5/10/2021,0
Asia,,5/11/2021,0
Asia,,5/12/2021,0
Asia,,5/13/2021,0
Asia,,5/14/2021,0
Asia,,5/15/2021,0
Asia,,5/16/2021,0
Asia,,5/17/2021,0
Asia,,5/18/2021,0
Asia,,5/19/2021,0
Asia,,5/20/2021,0
Asia,,5/21/2021,0
Asia,,5/22/2021,0
Asia,,5/23/2021,0
Asia,,5/24/2021,0
Asia,,5/25/2021,0
Asia,,5/26/2021,0
Asia,,5/27/2021,0
Asia,,5/28/2021,0
Asia,,5/29/2021,0
Asia,,5/30/2021,0
Asia,,5/31/2021,0
Asia,,6/1/2021,0
Asia,,6/2/2021,0
Asia,,6/3/2021,0
Asia,,6/4/2021,0
Asia,,6/5/2021,0
Asia,,6/6/2021,0
Asia,,6/7/2021,0
Asia,,6/8/2021,0
Asia,,6/9/2021,0
Asia,,6/10/2021,0
Asia,,6/11/2021,0
Asia,,6/12/2021,0
Asia,,6/13/2021,0
Asia,,6/14/2021,0
Asia,,6/15/2021,0
Asia,,6/16/2021,0
Asia,,6/17/2021,0
Asia,,6/18/2021,0
Asia,,6/19/2021,0
Asia,,6/20/2021,0
Asia,,6/21/2021,0
Asia,,6/22/2021,0
Asia,,6/23/2021,0
Asia,,6/24/2021,0
Asia,,6/25/2021,0
Asia,,6/26/2021,0
Asia,,6/27/2021,0
Asia,,6/28/2021,0
Asia,,6/29/2021,0
Asia,,6/30/2021,0.01
Asia,,7/1/2021,0.01
Asia,,7/2/2021,0.02
Asia,,7/3/2021,0.02
Asia,,7/4/2021,0.03
Asia,,7/5/2021,0.04
Asia,,7/6/2021,0.05
Asia,,7/7/2021,0.05
Asia,,7/8/2021,0.06
Asia,,7/9/2021,0.06
Asia,,7/10/2021,0.06
Asia,,7/11/2021,0.06
Asia,,7/12/2021,0.07
Asia,,7/13/2021,0.07
Asia,,7/14/2021,0.07
Asia,,7/15/2021,0.12
Asia,,7/16/2021,0.12
Asia,,7/17/2021,0.12
Asia,,7/18/2021,0.12
Asia,,7/19/2021,0.12
Asia,,7/20/2021,0.12
Asia,,7/21/2021,0.12
Asia,,7/22/2021,0.12
Asia,,7/23/2021,0.12
Asia,,7/24/2021,0.12
Asia,,7/25/2021,0.13
Asia,,7/26/2021,0.13
Asia,,7/27/2021,0.14
Asia,,7/28/2021,0.14
Asia,,7/29/2021,0.14
Asia,,7/30/2021,0.15
Asia,,7/31/2021,0.15
Asia,,8/1/2021,0.15
Asia,,8/2/2021,0.15
Asia,,8/3/2021,0.16
Asia,,8/4/2021,0.16
Asia,,8/5/2021,0.17
Asia,,8/6/2021,0.17
Asia,,8/7/2021,0.17
Asia,,8/8/2021,0.18
Asia,,8/9/2021,0.18
Asia,,8/10/2021,0.19
Asia,,8/11/2021,0.2
Asia,,8/12/2021,0.21
Asia,,8/13/2021,0.21
Asia,,8/14/2021,0.21
Asia,,8/15/2021,0.22
Asia,,8/16/2021,0.22
Asia,,8/17/2021,0.23
Asia,,8/18/2021,0.24
Asia,,8/19/2021,0.25
Asia,,8/20/2021,0.25
Asia,,8/21/2021,0.26
Asia,,8/22/2021,0.26
Asia,,8/23/2021,0.27
Asia,,8/24/2021,0.27
Asia,,8/25/2021,0.28
Asia,,8/26/2021,0.28
Asia,,8/27/2021,0.29
Asia,,8/28/2021,0.29
Asia,,8/29/2021,0.29
Asia,,8/30/2021,0.3
Asia,,8/31/2021,0.3
Asia,,9/1/2021,0.31
Asia,,9/2/2021,0.32
Asia,,9/3/2021,0.32
Asia,,9/4/2021,0.32
Asia,,9/5/2021,0.32
Asia,,9/6/2021,0.33
Asia,,9/7/2021,0.33
Asia,,9/8/2021,0.33
Asia,,9/9/2021,0.34
Asia,,9/10/2021,0.34
Asia,,9/11/2021,0.35
Asia,,9/12/2021,0.35
Asia,,9/13/2021,0.35
Asia,,9/14/2021,0.36
Asia,,9/15/2021,0.36
Asia,,9/16/2021,0.36
Asia,,9/17/2021,0.37
Asia,,9/18/2021,0.37
Asia,,9/19/2021,0.37
Asia,,9/20/2021,0.37
Asia,,9/21/2021,0.37
Asia,,9/22/2021,0.38
Asia,,9/23/2021,0.38
Asia,,9/24/2021,0.38
Asia,,9/25/2021,0.39
Asia,,9/26/2021,0.39
Asia,,9/27/2021,0.39
Asia,,9/28/2021,0.39
Asia,,9/29/2021,0.4
Asia,,9/30/2021,0.4
Asia,,10/1/2021,0.41
Asia,,10/2/2021,0.41
Asia,,10/3/2021,0.41
Asia,,10/4/2021,0.41
Asia,,10/5/2021,0.44
Asia,,10/6/2021,0.44
Asia,,10/7/2021,0.44
Asia,,10/8/2021,0.45
Asia,,10/9/2021,0.45
Asia,,10/10/2021,0.45
Asia,,10/11/2021,0.45
Asia,,10/12/2021,0.46
Asia,,10/13/2021,0.46
Asia,,10/14/2021,0.47
Asia,,10/15/2021,0.47
Asia,,10/16/2021,0.47
Asia,,10/17/2021,0.48
Asia,,10/18/2021,0.48
Asia,,10/19/2021,0.48
Asia,,10/20/2021,0.49
Asia,,10/21/2021,0.49
Asia,,10/22/2021,0.49
Asia,,10/23/2021,0.5
Asia,,10/24/2021,0.5
Asia,,10/25/2021,0.5
Asia,,10/26/2021,0.51
Asia,,10/27/2021,0.51
Asia,,10/28/2021,0.51
Asia,,10/29/2021,0.52
Asia,,10/30/2021,0.52
Asia,,10/31/2021,0.53
Asia,,11/1/2021,0.53
Asia,,11/2/2021,0.54
Asia,,11/3/2021,0.55
Asia,,11/4/2021,0.55
Asia,,11/5/2021,1.37
Asia,,11/6/2021,1.37
Asia,,11/7/2021,1.37
Asia,,11/8/2021,1.39
Asia,,11/9/2021,1.4
Asia,,11/10/2021,1.41
Asia,,11/11/2021,1.41
Asia,,11/12/2021,1.67
Asia,,11/13/2021,1.68
Asia,,11/14/2021,1.68
Asia,,11/15/2021,1.69
Asia,,11/16/2021,1.7
Asia,,11/17/2021,1.7
Asia,,11/18/2021,1.71
Asia,,11/19/2021,2.07
Asia,,11/20/2021,2.08
Asia,,11/21/2021,2.09
Asia,,11/22/2021,2.09
Asia,,11/23/2021,2.1
Asia,,11/24/2021,2.11
Asia,,11/25/2021,2.12
Asia,,11/26/2021,2.13
Asia,,11/27/2021,2.15
Asia,,11/28/2021,2.15
Asia,,11/29/2021,2.16
Asia,,11/30/2021,2.18
Asia,,12/1/2021,2.19
Asia,,12/2/2021,2.21
Asia,,12/3/2021,2.87
Asia,,12/4/2021,2.88
Asia,,12/5/2021,2.89
Asia,,12/6/2021,2.91
Asia,,12/7/2021,2.92
Asia,,12/8/2021,2.94
Asia,,12/9/2021,2.98
Asia,,12/10/2021,3.53
Asia,,12/11/2021,3.54
Asia,,12/12/2021,3.55
Asia,,12/13/2021,3.58
Asia,,12/14/2021,3.61
Asia,,12/15/2021,3.67
Asia,,12/16/2021,3.71
Asia,,12/17/2021,3.77
Asia,,12/18/2021,3.8
Asia,,12/19/2021,3.87
Asia,,12/20/2021,3.92
Asia,,12/21/2021,3.99
Asia,,12/22/2021,4.04
Asia,,12/23/2021,4.09
Asia,,12/24/2021,4.15
Asia,,12/25/2021,4.17
Asia,,12/26/2021,4.19
Asia,,12/27/2021,4.24
Asia,,12/28/2021,4.29
Asia,,12/29/2021,4.34
Asia,,12/30/2021,4.38
Asia,,12/31/2021,4.42
Asia,,1/1/2022,4.43
Asia,,1/2/2022,4.45
Asia,,1/3/2022,4.49
Asia,,1/4/2022,4.52
Asia,,1/5/2022,4.58
Asia,,1/6/2022,9.12
Asia,,1/7/2022,9.17
Asia,,1/8/2022,9.2
Asia,,1/9/2022,9.23
Asia,,1/10/2022,9.28
Asia,,1/11/2022,9.33
Asia,,1/12/2022,9.39
Asia,,1/13/2022,9.68
Asia,,1/14/2022,9.75
Asia,,1/15/2022,9.81
Asia,,1/16/2022,9.86
Asia,,1/17/2022,9.93
Asia,,1/18/2022,9.99
Asia,,1/19/2022,10.08
Asia,,1/20/2022,10.15
Asia,,1/21/2022,10.22
Asia,,1/22/2022,10.26
Asia,,1/23/2022,10.31
Asia,,1/24/2022,10.37
Asia,,1/25/2022,10.43
Asia,,1/26/2022,10.51
Asia,,1/27/2022,10.61
Asia,,1/28/2022,10.69
Asia,,1/29/2022,10.73
Asia,,1/30/2022,10.77
Asia,,1/31/2022,10.84
Asia,,2/1/2022,10.9
Asia,,2/2/2022,10.95
Asia,,2/3/2022,11.02
Asia,,2/4/2022,11.08
Asia,,2/5/2022,11.15
Asia,,2/6/2022,11.31
Asia,,2/7/2022,14.12
Asia,,2/8/2022,14.18
Asia,,2/9/2022,14.26
Asia,,2/10/2022,14.95
Asia,,2/11/2022,15.02
Asia,,2/12/2022,15.08
Asia,,2/13/2022,15.17
Asia,,2/14/2022,15.25
Asia,,2/15/2022,15.32
Asia,,2/16/2022,15.37
Asia,,2/17/2022,15.44
Asia,,2/18/2022,15.54
Asia,,2/19/2022,15.71
Asia,,2/20/2022,15.75
Asia,,2/21/2022,15.82
Asia,,2/22/2022,15.88
Asia,,2/23/2022,15.94
Asia,,2/24/2022,16
Asia,,2/25/2022,18.1
Asia,,2/26/2022,18.14
Asia,,2/27/2022,18.17
Asia,,2/28/2022,18.28
Asia,,3/1/2022,18.32
Asia,,3/2/2022,18.38
Asia,,3/3/2022,18.42
Asia,,3/4/2022,18.48
Asia,,3/5/2022,18.56
Asia,,3/6/2022,18.63
Asia,,3/7/2022,18.69
Asia,,3/8/2022,18.75
Asia,,3/9/2022,18.8
Asia,,3/10/2022,18.86
Asia,,3/11/2022,18.9
Asia,,3/12/2022,18.97
Asia,,3/13/2022,19.07
Asia,,3/14/2022,19.11
Asia,,3/15/2022,19.17
Asia,,3/16/2022,19.21
Asia,,3/17/2022,21.18
Asia,,3/18/2022,21.33
Asia,,3/19/2022,21.39
Asia,,3/20/2022,21.42
Asia,,3/21/2022,21.68
Asia,,3/22/2022,21.77
Asia,,3/23/2022,21.82
Asia,,3/24/2022,22.13
Asia,,3/25/2022,22.2
Asia,,3/26/2022,22.23
Asia,,3/27/2022,22.28
Asia,,3/28/2022,22.38
Asia,,3/29/2022,22.45
Asia,,3/30/2022,22.49
Asia,,3/31/2022,23.09
Asia,,4/1/2022,23.11
Asia,,4/2/2022,23.13
Asia,,4/3/2022,23.17
Asia,,4/4/2022,23.22
Asia,,4/5/2022,23.52
Asia,,4/6/2022,23.55
Asia,,4/7/2022,23.58
Asia,,4/8/2022,23.63
Asia,,4/9/2022,23.67
Asia,,4/10/2022,23.71
Asia,,4/11/2022,24.04
Asia,,4/12/2022,24.07
Asia,,4/13/2022,24.11
Asia,,4/14/2022,24.14
Asia,,4/15/2022,24.16
Asia,,4/16/2022,24.18
Asia,,4/17/2022,24.27
Asia,,4/18/2022,24.6
Asia,,4/19/2022,24.65
Asia,,4/20/2022,24.68
Asia,,4/21/2022,24.74
Asia,,4/22/2022,24.77
Asia,,4/23/2022,24.83
Asia,,4/24/2022,24.87
Asia,,4/25/2022,24.91
Asia,,4/26/2022,24.96
Asia,,4/27/2022,25.36
Asia,,4/28/2022,25.43
Asia,,4/29/2022,25.47
Asia,,4/30/2022,25.49
Asia,,5/1/2022,25.51
Asia,,5/2/2022,25.53
Asia,,5/3/2022,25.55
Asia,,5/4/2022,25.56
Asia,,5/5/2022,25.71
Asia,,5/6/2022,25.74
Asia,,5/7/2022,25.76
Asia,,5/8/2022,25.77
Asia,,5/9/2022,25.79
Asia,,5/10/2022,25.83
Asia,,5/11/2022,25.86
Asia,,5/12/2022,26.01
Asia,,5/13/2022,26.03
Asia,,5/14/2022,26.06
Asia,,5/15/2022,26.11
Asia,,5/16/2022,26.13
Asia,,5/17/2022,26.15
Asia,,5/18/2022,26.18
Asia,,5/19/2022,26.2
Asia,,5/20/2022,26.25
Asia,,5/21/2022,26.27
Asia,,5/22/2022,26.48
Asia,,5/23/2022,26.49
Asia,,5/24/2022,26.54
Asia,,5/25/2022,26.56
Asia,,5/26/2022,26.65
Asia,,5/27/2022,26.67
Asia,,5/28/2022,26.7
Asia,,5/29/2022,26.74
Asia,,5/30/2022,26.75
Asia,,5/31/2022,26.77
Asia,,6/1/2022,26.88
Asia,,6/2/2022,26.9
Asia,,6/3/2022,26.91
Asia,,6/4/2022,26.99
Asia,,6/5/2022,27.02
Asia,,6/6/2022,27.11
Asia,,6/7/2022,27.34
Asia,,6/8/2022,27.45
Asia,,6/9/2022,27.48
Asia,,6/10/2022,27.53
Asia,,6/11/2022,27.55
Asia,,6/12/2022,27.67
Asia,,6/13/2022,27.7
Asia,,6/14/2022,27.73
Asia,,6/15/2022,27.79
Asia,,6/16/2022,27.96
Asia,,6/17/2022,28
Asia,,6/18/2022,28.05
Asia,,6/19/2022,28.1
Asia,,6/20/2022,28.13
Asia,,6/21/2022,28.18
Asia,,6/22/2022,28.22
Asia,,6/23/2022,28.32
Asia,,6/24/2022,28.36
Asia,,6/25/2022,28.39
Asia,,6/26/2022,28.44
Asia,,6/27/2022,28.51
Asia,,6/28/2022,28.55
Asia,,6/29/2022,28.58
Asia,,6/30/2022,28.61
Asia,,7/1/2022,28.64
Asia,,7/2/2022,28.67
Asia,,7/3/2022,28.7
Asia,,7/4/2022,28.73
Asia,,7/5/2022,28.77
Asia,,7/6/2022,28.8
Asia,,7/7/2022,28.92
Asia,,7/8/2022,28.98
Asia,,7/9/2022,29
Asia,,7/10/2022,29.07
Asia,,7/11/2022,29.1
Asia,,7/12/2022,29.18
Asia,,7/13/2022,29.23
Asia,,7/14/2022,29.27
Asia,,7/15/2022,29.35
Asia,,7/16/2022,29.38
Asia,,7/17/2022,29.39
Asia,,7/18/2022,29.49
Asia,,7/19/2022,29.7
Asia,,7/20/2022,29.87
Asia,,7/21/2022,30.04
Asia,,7/22/2022,30.15
Asia,,7/23/2022,30.25
Asia,,7/24/2022,30.32
Asia,,7/25/2022,30.38
Asia,,7/26/2022,30.51
Asia,,7/27/2022,30.59
Asia,,7/28/2022,30.7
Asia,,7/29/2022,30.8
Asia,,7/30/2022,30.9
Asia,,7/31/2022,30.96
Asia,,8/1/2022,31.01
Asia,,8/2/2022,31.11
Asia,,8/3/2022,31.15
Asia,,8/4/2022,31.33
Asia,,8/5/2022,31.43
Asia,,8/6/2022,31.52
Asia,,8/7/2022,31.58
Asia,,8/8/2022,31.66
Asia,,8/9/2022,31.85
Asia,,8/10/2022,31.9
Asia,,8/11/2022,31.95
Asia,,8/12/2022,32
Asia,,8/13/2022,32.05
Asia,,8/14/2022,32.12
Asia,,8/15/2022,32.17
Asia,,8/16/2022,32.22
Asia,,8/17/2022,32.34
Asia,,8/18/2022,32.41
Asia,,8/19/2022,32.48
Asia,,8/20/2022,32.51
Australia,AUS,10/7/2021,0
Australia,AUS,10/8/2021,0
Australia,AUS,10/9/2021,0
Australia,AUS,10/10/2021,0
Australia,AUS,10/11/2021,0
Australia,AUS,10/12/2021,0
Australia,AUS,10/13/2021,0.01
Australia,AUS,10/14/2021,0.01
Australia,AUS,10/15/2021,0.01
Australia,AUS,10/16/2021,0.01
Australia,AUS,10/17/2021,0.01
Australia,AUS,10/18/2021,0.01
Australia,AUS,10/19/2021,0.01
Australia,AUS,10/20/2021,0.02
Australia,AUS,10/21/2021,0.02
Australia,AUS,10/22/2021,0.02
Australia,AUS,10/23/2021,0.03
Australia,AUS,10/24/2021,0.03
Australia,AUS,10/25/2021,0.03
Australia,AUS,10/26/2021,0.03
Australia,AUS,10/27/2021,0.04
Australia,AUS,10/28/2021,0.04
Australia,AUS,10/29/2021,0.05
Australia,AUS,10/30/2021,0.07
Australia,AUS,10/31/2021,0.08
Australia,AUS,11/1/2021,0.18
Australia,AUS,11/2/2021,0.28
Australia,AUS,11/3/2021,0.39
Australia,AUS,11/4/2021,0.49
Australia,AUS,11/5/2021,0.58
Australia,AUS,11/6/2021,0.67
Australia,AUS,11/7/2021,0.68
